Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,State,County,month,day
9:53 PM,52 F,40 F,63 %,S,7 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy,California,Alameda,3,16
10:38 PM,51 F,40 F,66 %,ESE,8 mph,0 mph,29.94 in,0.0 in,Cloudy,California,Alameda,3,16
10:53 PM,51 F,40 F,66 %,E,5 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy,California,Alameda,3,16
11:02 PM,51 F,40 F,66 %,SE,7 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,California,Alameda,3,16
11:53 PM,49 F,39 F,69 %,SE,7 mph,0 mph,29.95 in,0.0 in,Fair,California,Alameda,3,16
1:53 AM,56 F,24 F,29 %,NW,7 mph,0 mph,30.05 in,0.0 in,Fair,California,Alameda,3,2
2:53 AM,55 F,25 F,31 %,NW,10 mph,0 mph,30.05 in,0.0 in,Fair,California,Alameda,3,2
3:53 AM,56 F,21 F,26 %,NW,10 mph,0 mph,30.04 in,0.0 in,Fair,California,Alameda,3,2
4:53 AM,56 F,16 F,21 %,NNW,12 mph,0 mph,30.05 in,0.0 in,Fair,California,Alameda,3,2
5:53 AM,54 F,16 F,22 %,NNW,7 mph,0 mph,30.05 in,0.0 in,Fair,California,Alameda,3,2
6:53 AM,56 F,13 F,18 %,NNW,9 mph,0 mph,30.06 in,0.0 in,Fair,California,Alameda,3,2
7:53 AM,54 F,16 F,22 %,WNW,9 mph,0 mph,30.07 in,0.0 in,Fair,California,Alameda,3,2
8:53 AM,58 F,21 F,24 %,VAR,5 mph,0 mph,30.09 in,0.0 in,Fair,California,Alameda,3,2
9:53 AM,61 F,16 F,17 %,N,10 mph,0 mph,30.10 in,0.0 in,Fair,California,Alameda,3,2
10:53 AM,64 F,14 F,14 %,N,9 mph,0 mph,30.09 in,0.0 in,Fair,California,Alameda,3,2
11:53 AM,69 F,11 F,11 %,NNE,18 mph,25 mph,30.09 in,0.0 in,Fair,California,Alameda,3,2
12:53 PM,71 F,14 F,11 %,NNE,16 mph,29 mph,30.07 in,0.0 in,Fair,California,Alameda,3,2
1:53 PM,73 F,14 F,11 %,NNE,22 mph,29 mph,30.04 in,0.0 in,Fair / Windy,California,Alameda,3,2
2:53 PM,75 F,17 F,11 %,NNE,18 mph,25 mph,30.02 in,0.0 in,Fair,California,Alameda,3,2
3:53 PM,77 F,22 F,13 %,N,14 mph,0 mph,30.00 in,0.0 in,Fair,California,Alameda,3,2
4:53 PM,76 F,25 F,15 %,N,14 mph,23 mph,29.99 in,0.0 in,Fair,California,Alameda,3,2
5:53 PM,75 F,26 F,16 %,N,13 mph,24 mph,29.98 in,0.0 in,Fair,California,Alameda,3,2
6:53 PM,73 F,27 F,18 %,N,9 mph,0 mph,29.99 in,0.0 in,Fair,California,Alameda,3,2
7:53 PM,66 F,42 F,42 %,WNW,7 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,California,Alameda,3,2
8:53 PM,68 F,36 F,31 %,NW,14 mph,18 mph,30.00 in,0.0 in,Fair,California,Alameda,3,2
9:53 PM,67 F,36 F,32 %,N,6 mph,0 mph,30.00 in,0.0 in,Fair,California,Alameda,3,2
10:53 PM,61 F,47 F,60 %,NW,8 mph,0 mph,30.02 in,0.0 in,Fair,California,Alameda,3,2
11:53 PM,60 F,43 F,53 %,WNW,7 mph,0 mph,30.02 in,0.0 in,Fair,California,Alameda,3,2
12:53 AM,57 F,41 F,55 %,N,5 mph,0 mph,30.02 in,0.0 in,Fair,California,Alameda,3,2
1:53 AM,56 F,43 F,62 %,SSW,5 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,3
2:53 AM,52 F,41 F,66 %,CALM,0 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,3
3:53 AM,50 F,40 F,68 %,NE,3 mph,0 mph,30.02 in,0.0 in,Fair,California,Alameda,3,3
4:53 AM,50 F,40 F,68 %,NE,5 mph,0 mph,30.01 in,0.0 in,Fair,California,Alameda,3,3
5:53 AM,47 F,38 F,71 %,NE,6 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,3
6:53 AM,50 F,39 F,66 %,ENE,3 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,3
7:53 AM,56 F,38 F,51 %,NNE,6 mph,0 mph,30.04 in,0.0 in,Fair,California,Alameda,3,3
8:53 AM,62 F,39 F,43 %,NE,10 mph,0 mph,30.06 in,0.0 in,Fair,California,Alameda,3,3
9:53 AM,63 F,46 F,54 %,W,7 mph,0 mph,30.06 in,0.0 in,Fair,California,Alameda,3,3
10:53 AM,64 F,44 F,48 %,WSW,8 mph,0 mph,30.06 in,0.0 in,Fair,California,Alameda,3,3
11:53 AM,65 F,43 F,45 %,WSW,9 mph,0 mph,30.06 in,0.0 in,Fair,California,Alameda,3,3
12:53 PM,69 F,43 F,39 %,W,9 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,3
1:53 PM,70 F,41 F,35 %,WSW,7 mph,0 mph,30.01 in,0.0 in,Fair,California,Alameda,3,3
2:53 PM,72 F,41 F,33 %,W,7 mph,0 mph,30.00 in,0.0 in,Fair,California,Alameda,3,3
3:53 PM,72 F,42 F,34 %,WSW,8 mph,0 mph,29.98 in,0.0 in,Fair,California,Alameda,3,3
4:53 PM,71 F,47 F,42 %,W,8 mph,0 mph,29.97 in,0.0 in,Fair,California,Alameda,3,3
5:53 PM,70 F,45 F,41 %,NW,6 mph,0 mph,29.97 in,0.0 in,Fair,California,Alameda,3,3
6:53 PM,66 F,44 F,45 %,WNW,7 mph,0 mph,29.97 in,0.0 in,Fair,California,Alameda,3,3
7:53 PM,61 F,51 F,70 %,WNW,5 mph,0 mph,29.99 in,0.0 in,Fair,California,Alameda,3,3
8:53 PM,58 F,50 F,75 %,NW,9 mph,0 mph,30.00 in,0.0 in,Fair,California,Alameda,3,3
9:53 PM,57 F,51 F,81 %,WNW,7 mph,0 mph,30.02 in,0.0 in,Fair,California,Alameda,3,3
10:53 PM,55 F,50 F,83 %,WNW,6 mph,0 mph,30.02 in,0.0 in,Fair,California,Alameda,3,3
11:53 PM,54 F,49 F,83 %,NNW,3 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,3
12:53 AM,52 F,48 F,86 %,NNE,3 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,3
1:53 AM,55 F,49 F,80 %,CALM,0 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,4
2:53 AM,50 F,47 F,89 %,CALM,0 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,4
3:53 AM,50 F,46 F,86 %,CALM,0 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,4
4:53 AM,51 F,46 F,83 %,CALM,0 mph,0 mph,30.03 in,0.0 in,Fair,California,Alameda,3,4
5:53 AM,49 F,44 F,83 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fair,California,Alameda,3,4
6:53 AM,48 F,43 F,83 %,CALM,0 mph,0 mph,30.05 in,0.0 in,Fair,California,Alameda,3,4
7:53 AM,47 F,42 F,83 %,CALM,0 mph,0 mph,30.06 in,0.0 in,Cloudy,California,Alameda,3,4
8:53 AM,56 F,50 F,80 %,CALM,0 mph,0 mph,30.08 in,0.0 in,Cloudy,California,Alameda,3,4
9:53 AM,59 F,50 F,72 %,SSW,3 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy,California,Alameda,3,4
10:53 AM,60 F,52 F,75 %,SW,5 mph,0 mph,30.10 in,0.0 in,Partly Cloudy,California,Alameda,3,4
11:53 AM,62 F,52 F,70 %,SW,5 mph,0 mph,30.11 in,0.0 in,Partly Cloudy,California,Alameda,3,4
12:53 PM,65 F,48 F,54 %,WSW,6 mph,0 mph,30.10 in,0.0 in,Partly Cloudy,California,Alameda,3,4
1:53 PM,70 F,42 F,36 %,SW,5 mph,0 mph,30.08 in,0.0 in,Partly Cloudy,California,Alameda,3,4
2:53 PM,76 F,46 F,35 %,W,7 mph,0 mph,30.05 in,0.0 in,Partly Cloudy,California,Alameda,3,4
3:53 PM,76 F,45 F,33 %,NW,10 mph,0 mph,30.04 in,0.0 in,Partly Cloudy,California,Alameda,3,4
4:53 PM,74 F,49 F,41 %,WNW,10 mph,0 mph,30.04 in,0.0 in,Fair,California,Alameda,3,4
5:53 PM,69 F,50 F,51 %,NW,9 mph,0 mph,30.04 in,0.0 in,Partly Cloudy,California,Alameda,3,4
6:53 PM,66 F,46 F,48 %,NW,9 mph,0 mph,30.04 in,0.0 in,Partly Cloudy,California,Alameda,3,4
7:53 PM,60 F,48 F,64 %,NW,8 mph,0 mph,30.05 in,0.0 in,Fair,California,Alameda,3,4
8:53 PM,61 F,47 F,60 %,N,6 mph,0 mph,30.06 in,0.0 in,Fair,California,Alameda,3,4
9:53 PM,58 F,48 F,70 %,NNW,7 mph,0 mph,30.08 in,0.0 in,Fair,California,Alameda,3,4
10:53 PM,57 F,49 F,74 %,NNW,6 mph,0 mph,30.10 in,0.0 in,Fair,California,Alameda,3,4
11:53 PM,55 F,50 F,83 %,N,8 mph,0 mph,30.12 in,0.0 in,Fair,California,Alameda,3,4
12:53 AM,54 F,50 F,86 %,N,8 mph,0 mph,30.12 in,0.0 in,Fair,California,Alameda,3,4
1:53 AM,54 F,50 F,86 %,NNW,6 mph,0 mph,30.13 in,0.0 in,Fair,California,Alameda,3,5
2:53 AM,54 F,49 F,83 %,NNW,5 mph,0 mph,30.13 in,0.0 in,Fair,California,Alameda,3,5
3:53 AM,53 F,48 F,83 %,NNW,5 mph,0 mph,30.13 in,0.0 in,Fair,California,Alameda,3,5
4:53 AM,52 F,48 F,86 %,NE,3 mph,0 mph,30.13 in,0.0 in,Fair,California,Alameda,3,5
5:53 AM,53 F,50 F,89 %,NE,3 mph,0 mph,30.13 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
6:53 AM,55 F,51 F,86 %,CALM,0 mph,0 mph,30.14 in,0.0 in,Cloudy,California,Alameda,3,5
7:53 AM,55 F,50 F,83 %,CALM,0 mph,0 mph,30.15 in,0.0 in,Cloudy,California,Alameda,3,5
8:53 AM,56 F,49 F,77 %,NE,5 mph,0 mph,30.17 in,0.0 in,Cloudy,California,Alameda,3,5
9:53 AM,57 F,50 F,77 %,CALM,0 mph,0 mph,30.18 in,0.0 in,Haze,California,Alameda,3,5
10:53 AM,58 F,50 F,75 %,W,6 mph,0 mph,30.19 in,0.0 in,Haze,California,Alameda,3,5
11:36 AM,59 F,50 F,72 %,W,6 mph,0 mph,30.19 in,0.0 in,Cloudy,California,Alameda,3,5
11:53 AM,59 F,49 F,69 %,W,6 mph,0 mph,30.19 in,0.0 in,Cloudy,California,Alameda,3,5
12:53 PM,62 F,49 F,62 %,W,8 mph,0 mph,30.17 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
1:26 PM,63 F,49 F,60 %,W,7 mph,0 mph,30.16 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
1:53 PM,64 F,49 F,58 %,NW,8 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
2:53 PM,65 F,50 F,58 %,WNW,8 mph,0 mph,30.11 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
3:53 PM,64 F,51 F,63 %,NW,13 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
4:53 PM,63 F,51 F,65 %,W,16 mph,0 mph,30.09 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
5:53 PM,60 F,50 F,69 %,W,14 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
6:53 PM,58 F,49 F,72 %,W,10 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
7:53 PM,57 F,48 F,72 %,W,13 mph,0 mph,30.09 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
8:53 PM,56 F,48 F,75 %,WNW,12 mph,0 mph,30.09 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
9:35 PM,57 F,48 F,72 %,W,10 mph,0 mph,30.09 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
9:53 PM,57 F,48 F,72 %,W,6 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
10:53 PM,57 F,48 F,72 %,SW,8 mph,0 mph,30.10 in,0.0 in,Cloudy,California,Alameda,3,5
11:53 PM,55 F,47 F,74 %,WNW,6 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy,California,Alameda,3,5
12:53 AM,56 F,47 F,72 %,W,6 mph,0 mph,30.08 in,0.0 in,Cloudy,California,Alameda,3,5
1:53 AM,57 F,47 F,69 %,W,7 mph,0 mph,30.07 in,0.0 in,Cloudy,California,Alameda,3,6
2:53 AM,57 F,47 F,69 %,W,8 mph,0 mph,30.07 in,0.0 in,Cloudy,California,Alameda,3,6
3:53 AM,57 F,47 F,69 %,WSW,10 mph,0 mph,30.04 in,0.0 in,Cloudy,California,Alameda,3,6
4:53 AM,57 F,47 F,69 %,WSW,13 mph,0 mph,30.03 in,0.0 in,Cloudy,California,Alameda,3,6
5:53 AM,57 F,48 F,72 %,SW,9 mph,0 mph,30.02 in,0.0 in,Cloudy,California,Alameda,3,6
6:53 AM,57 F,46 F,67 %,SW,10 mph,0 mph,30.02 in,0.0 in,Cloudy,California,Alameda,3,6
7:53 AM,57 F,47 F,69 %,SW,15 mph,0 mph,30.02 in,0.0 in,Cloudy,California,Alameda,3,6
8:53 AM,57 F,46 F,67 %,SW,15 mph,0 mph,30.03 in,0.0 in,Cloudy,California,Alameda,3,6
9:53 AM,58 F,46 F,65 %,SW,12 mph,0 mph,30.05 in,0.0 in,Cloudy,California,Alameda,3,6
10:53 AM,58 F,47 F,67 %,SW,12 mph,0 mph,30.04 in,0.0 in,Cloudy,California,Alameda,3,6
11:53 AM,59 F,47 F,64 %,WSW,13 mph,0 mph,30.03 in,0.0 in,Cloudy,California,Alameda,3,6
12:53 PM,60 F,46 F,60 %,WSW,12 mph,0 mph,30.03 in,0.0 in,Cloudy,California,Alameda,3,6
1:40 PM,60 F,47 F,62 %,W,10 mph,0 mph,30.01 in,0.0 in,Cloudy,California,Alameda,3,6
1:53 PM,60 F,47 F,62 %,WNW,10 mph,0 mph,30.00 in,0.0 in,Cloudy,California,Alameda,3,6
2:53 PM,59 F,47 F,64 %,W,15 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy,California,Alameda,3,6
3:53 PM,60 F,47 F,62 %,W,15 mph,0 mph,29.95 in,0.0 in,Cloudy,California,Alameda,3,6
4:53 PM,59 F,47 F,64 %,W,16 mph,0 mph,29.95 in,0.0 in,Cloudy,California,Alameda,3,6
5:53 PM,57 F,47 F,69 %,W,13 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy,California,Alameda,3,6
6:53 PM,56 F,46 F,69 %,W,14 mph,0 mph,29.93 in,0.0 in,Cloudy,California,Alameda,3,6
7:53 PM,56 F,47 F,72 %,W,13 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy,California,Alameda,3,6
8:53 PM,55 F,47 F,74 %,WSW,16 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy,California,Alameda,3,6
9:53 PM,54 F,48 F,80 %,WSW,14 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy,California,Alameda,3,6
10:53 PM,54 F,46 F,75 %,WSW,15 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy,California,Alameda,3,6
11:53 PM,54 F,45 F,72 %,W,12 mph,0 mph,29.94 in,0.0 in,Cloudy,California,Alameda,3,6
12:24 AM,54 F,45 F,72 %,W,9 mph,0 mph,29.94 in,0.0 in,Cloudy,California,Alameda,3,6
12:53 AM,53 F,45 F,74 %,W,12 mph,0 mph,29.94 in,0.0 in,Cloudy,California,Alameda,3,6
1:53 AM,52 F,48 F,86 %,WSW,8 mph,0 mph,29.94 in,0.0 in,Light Rain,California,Alameda,3,7
2:41 AM,52 F,48 F,86 %,SW,8 mph,0 mph,29.94 in,0.0 in,Light Rain,California,Alameda,3,7
2:53 AM,52 F,47 F,83 %,SW,10 mph,0 mph,29.93 in,0.0 in,Light Rain,California,Alameda,3,7
3:34 AM,52 F,48 F,86 %,SSW,9 mph,0 mph,29.93 in,0.0 in,Cloudy,California,Alameda,3,7
3:53 AM,52 F,47 F,83 %,SW,9 mph,0 mph,29.92 in,0.0 in,Cloudy,California,Alameda,3,7
4:07 AM,53 F,47 F,80 %,SW,8 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
4:30 AM,53 F,47 F,80 %,W,7 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
4:53 AM,53 F,46 F,77 %,WNW,10 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
5:10 AM,53 F,46 F,77 %,W,8 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
5:53 AM,53 F,46 F,77 %,W,6 mph,0 mph,29.92 in,0.0 in,Cloudy,California,Alameda,3,7
6:53 AM,53 F,45 F,74 %,SW,7 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
7:25 AM,53 F,45 F,74 %,SSW,8 mph,0 mph,29.93 in,0.0 in,Cloudy,California,Alameda,3,7
7:44 AM,53 F,46 F,77 %,SSW,8 mph,0 mph,29.93 in,0.0 in,Cloudy,California,Alameda,3,7
7:53 AM,53 F,46 F,77 %,S,9 mph,0 mph,29.93 in,0.0 in,Cloudy,California,Alameda,3,7
8:53 AM,53 F,48 F,83 %,S,10 mph,0 mph,29.95 in,0.0 in,Light Rain,California,Alameda,3,7
9:30 AM,53 F,48 F,83 %,S,9 mph,0 mph,29.96 in,0.0 in,Light Rain,California,Alameda,3,7
9:53 AM,53 F,48 F,83 %,S,12 mph,0 mph,29.97 in,0.0 in,Light Rain,California,Alameda,3,7
10:53 AM,54 F,48 F,80 %,S,8 mph,0 mph,29.97 in,0.0 in,Cloudy,California,Alameda,3,7
11:18 AM,55 F,47 F,74 %,S,9 mph,0 mph,29.96 in,0.0 in,Cloudy,California,Alameda,3,7
11:53 AM,55 F,49 F,80 %,SSW,13 mph,0 mph,29.97 in,0.0 in,Light Rain,California,Alameda,3,7
12:01 PM,54 F,49 F,83 %,SSW,13 mph,0 mph,29.97 in,0.0 in,Light Rain,California,Alameda,3,7
12:08 PM,54 F,49 F,83 %,SSW,14 mph,0 mph,29.97 in,0.0 in,Light Rain,California,Alameda,3,7
12:25 PM,54 F,51 F,90 %,SW,12 mph,0 mph,29.97 in,0.0 in,Light Rain,California,Alameda,3,7
12:32 PM,53 F,48 F,83 %,WSW,10 mph,0 mph,29.97 in,0.0 in,Rain,California,Alameda,3,7
12:53 PM,53 F,50 F,89 %,WSW,8 mph,0 mph,29.97 in,0.1 in,Light Rain,California,Alameda,3,7
1:10 PM,54 F,49 F,83 %,WNW,7 mph,0 mph,29.97 in,0.0 in,Light Rain,California,Alameda,3,7
1:53 PM,56 F,49 F,77 %,WNW,6 mph,0 mph,29.96 in,0.0 in,Cloudy,California,Alameda,3,7
2:53 PM,55 F,48 F,77 %,WSW,3 mph,0 mph,29.94 in,0.0 in,Light Rain,California,Alameda,3,7
3:53 PM,56 F,46 F,69 %,W,5 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
4:53 PM,58 F,44 F,60 %,W,12 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
5:53 PM,57 F,43 F,59 %,W,8 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
6:53 PM,55 F,43 F,64 %,W,8 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
7:53 PM,54 F,43 F,66 %,W,10 mph,0 mph,29.96 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
8:53 PM,52 F,43 F,71 %,W,9 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
9:53 PM,52 F,43 F,71 %,W,7 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
10:53 PM,52 F,42 F,69 %,WNW,8 mph,0 mph,30.00 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
11:11 PM,52 F,42 F,69 %,NW,6 mph,0 mph,30.00 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
11:53 PM,51 F,42 F,71 %,WNW,6 mph,0 mph,30.00 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
12:53 AM,48 F,41 F,77 %,ENE,3 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy,California,Alameda,3,7
1:53 AM,49 F,42 F,77 %,NE,3 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
2:39 AM,50 F,42 F,74 %,NNW,3 mph,0 mph,29.99 in,0.0 in,Partly Cloudy,California,Alameda,3,8
2:53 AM,48 F,41 F,77 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Partly Cloudy,California,Alameda,3,8
3:53 AM,45 F,41 F,86 %,NE,5 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,California,Alameda,3,8
4:53 AM,47 F,41 F,80 %,ENE,3 mph,0 mph,29.96 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
5:53 AM,47 F,42 F,83 %,ENE,3 mph,0 mph,29.96 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
6:53 AM,47 F,42 F,83 %,NE,3 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
7:53 AM,49 F,43 F,80 %,NNE,3 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
8:45 AM,51 F,45 F,80 %,N,3 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
8:53 AM,52 F,45 F,77 %,N,3 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
9:53 AM,54 F,46 F,75 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Cloudy,California,Alameda,3,8
10:53 AM,55 F,46 F,72 %,S,5 mph,0 mph,30.02 in,0.0 in,Cloudy,California,Alameda,3,8
11:53 AM,57 F,42 F,57 %,S,6 mph,0 mph,30.02 in,0.0 in,Cloudy,California,Alameda,3,8
12:53 PM,58 F,41 F,53 %,W,3 mph,0 mph,30.02 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
1:53 PM,59 F,38 F,46 %,SW,5 mph,0 mph,30.00 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
2:53 PM,59 F,39 F,48 %,W,10 mph,0 mph,29.99 in,0.0 in,Cloudy,California,Alameda,3,8
3:53 PM,59 F,42 F,53 %,NW,9 mph,0 mph,29.99 in,0.0 in,Cloudy,California,Alameda,3,8
4:53 PM,60 F,38 F,44 %,WSW,8 mph,0 mph,29.99 in,0.0 in,Cloudy,California,Alameda,3,8
5:53 PM,59 F,40 F,49 %,WSW,9 mph,0 mph,29.99 in,0.0 in,Cloudy,California,Alameda,3,8
6:53 PM,57 F,39 F,51 %,VAR,6 mph,0 mph,29.99 in,0.0 in,Cloudy,California,Alameda,3,8
7:53 PM,56 F,40 F,55 %,W,3 mph,0 mph,30.00 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
8:53 PM,55 F,41 F,59 %,NW,3 mph,0 mph,30.02 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
9:53 PM,55 F,42 F,62 %,N,6 mph,0 mph,30.04 in,0.0 in,Cloudy,California,Alameda,3,8
10:53 PM,54 F,43 F,66 %,NNW,5 mph,0 mph,30.06 in,0.0 in,Cloudy,California,Alameda,3,8
11:53 PM,53 F,43 F,69 %,NNW,3 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy,California,Alameda,3,8
12:53 AM,52 F,42 F,69 %,N,3 mph,0 mph,30.06 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
1:53 AM,50 F,42 F,74 %,NE,5 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
2:53 AM,49 F,41 F,74 %,E,5 mph,0 mph,30.09 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
3:53 AM,49 F,42 F,77 %,NE,5 mph,0 mph,30.08 in,0.0 in,Cloudy,California,Alameda,3,9
4:53 AM,51 F,42 F,71 %,E,3 mph,0 mph,30.08 in,0.0 in,Cloudy,California,Alameda,3,9
5:53 AM,51 F,42 F,71 %,ESE,3 mph,0 mph,30.08 in,0.0 in,Cloudy,California,Alameda,3,9
6:53 AM,50 F,42 F,74 %,ESE,6 mph,0 mph,30.09 in,0.0 in,Cloudy,California,Alameda,3,9
7:53 AM,50 F,41 F,71 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Partly Cloudy,California,Alameda,3,9
8:53 AM,55 F,43 F,64 %,SE,3 mph,0 mph,30.11 in,0.0 in,Partly Cloudy,California,Alameda,3,9
9:53 AM,57 F,43 F,59 %,ESE,6 mph,0 mph,30.13 in,0.0 in,Partly Cloudy,California,Alameda,3,9
10:53 AM,58 F,44 F,60 %,SW,5 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
11:53 AM,60 F,45 F,57 %,SW,8 mph,0 mph,30.13 in,0.0 in,Partly Cloudy,California,Alameda,3,9
12:53 PM,62 F,43 F,50 %,W,8 mph,0 mph,30.12 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
1:53 PM,65 F,41 F,42 %,WNW,7 mph,0 mph,30.09 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
2:53 PM,67 F,42 F,40 %,WNW,12 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
3:53 PM,65 F,43 F,45 %,WNW,14 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
4:53 PM,65 F,45 F,48 %,NW,10 mph,0 mph,30.05 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
5:53 PM,68 F,41 F,37 %,NNE,13 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
6:53 PM,65 F,41 F,42 %,NNE,9 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
7:53 PM,62 F,42 F,48 %,NE,8 mph,0 mph,30.06 in,0.0 in,Mostly Cloudy,California,Alameda,3,9
8:53 PM,59 F,42 F,53 %,VAR,5 mph,0 mph,30.07 in,0.0 in,Partly Cloudy,California,Alameda,3,9
9:53 PM,58 F,42 F,56 %,ENE,6 mph,0 mph,30.09 in,0.0 in,Fair,California,Alameda,3,9
10:53 PM,56 F,43 F,62 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Fair,California,Alameda,3,9
11:53 PM,54 F,43 F,66 %,E,3 mph,0 mph,30.09 in,0.0 in,Fair,California,Alameda,3,9
1:18 AM,61 F,49 F,64 %,ESE,7 mph,0 mph,29.97 in,0.0 in,Cloudy,California,Contra Costa,3,1
1:48 AM,61 F,48 F,63 %,SE,8 mph,0 mph,29.96 in,0.0 in,Mostly Cloudy,California,Contra Costa,3,1
1:53 AM,61 F,49 F,64 %,ESE,7 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy,California,Contra Costa,3,1
2:44 AM,61 F,49 F,64 %,SSE,7 mph,0 mph,29.95 in,0.0 in,Cloudy,California,Contra Costa,3,1
2:53 AM,61 F,50 F,67 %,VAR,6 mph,0 mph,29.95 in,0.0 in,Cloudy,California,Contra Costa,3,1
3:53 AM,60 F,50 F,69 %,W,3 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy,California,Contra Costa,3,1
